i2,index,Book,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Author,max_val,max_col,Image,Year,Description,Buy
147,147,Her Protector,0,0,0,0,0,0,0,0,0.138658404,0,0,0,0,0,0,0,0.352079779,0,0,0,0,0,0.202849627,0.305815279,0,Kiru Taye,0.352079779,16,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
149,149,Betting on love,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991034925,0,0,0,0,0,0,0,0,0,0,0,Cheris Hodges,0.991034925,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
150,150,Recipe for desire,0,0,0,0,0.039743535,0,0.01241034,0,0,0,0,0,0,0.945388556,0,0,0,0,0,0,0,0,0,0,0,Cheris Hodges,0.945388556,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
151,151,Girl ,0,0,0,0,0.125582114,0,0,0,0,0,0,0,0,0.226633877,0,0,0,0.245403796,0,0.059115943,0.023286439,0.255629659,0.044472288,0,0,Christiana Harrell,0.255629659,21,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
152,152,More than he can handle,0,0,0,0,0,0,0,0,0,0,0,0.013738244,0,0.962080598,0,0,0.022044901,0,0,0,0,0,0,0,0,Cheris Hodges,0.962080598,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
153,153,A wrong turn toward love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966853201,0.028540496,0,0,0,Pepper Pace,0.966853201,20,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
154,154,The Edge of Midnight,0,0,0,0,0,0,0.050791498,0,0,0.129041806,0,0,0,0.166360661,0,0,0.432626158,0,0,0.183253244,0.016979702,0,0,0,0,Beverly Jenkins,0.432626158,16,https://m.media-amazon.com/images/I/51B3UUHS3rL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
155,155,Mangoes and misteltoes,0,0,0,0,0.782653451,0,0.018733438,0,0,0,0,0,0,0.017942946,0,0,0,0,0,0,0,0,0.113360606,0.060286529,0,Adriana Herrera,0.782653451,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
156,156,Bending the rules,0,0,0,0,0.517023981,0,0,0,0,0,0,0,0,0.026995512,0,0,0,0.142978415,0,0,0,0.035527341,0.264669776,0,0,Christina C. Jones,0.517023981,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
157,157,Guilty pleasure,0,0,0,0,0,0,0,0,0,0,0.855667055,0,0,0.094908245,0,0,0,0,0,0,0,0,0.022313396,0.013603323,0,Brenda Jackson,0.855667055,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
158,158,A lovers vow,0,0,0,0,0.033366442,0,0,0,0,0,0.903285682,0,0,0.035888981,0,0,0,0,0,0,0,0,0.021740982,0,0,Brenda Jackson,0.903285682,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
159,159,Material girl ,0,0,0,0,0.064041622,0,0,0,0,0,0,0,0,0.107493997,0,0,0,0,0,0,0,0.817986071,0,0,0,Keisha Ervin ,0.817986071,21,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
160,160,Real Men Knit,0,0,0,0,0.653408885,0,0,0,0.019311728,0.030371908,0.011709826,0,0,0.123050056,0,0,0.023442477,0,0,0,0,0,0.041956242,0.067105927,0,Kwana Jackson,0.653408885,4,https://m.media-amazon.com/images/I/91-9WnEfR4L._AC_UY218_.jpg,2020,"When their foster-turned-adoptive mother suddenly dies, four brothers struggle to keep open the doors of her beloved Harlem knitting shop.

Jesse Strong is known for two things: his devotion to his adoptive mom, Mama Joy, and his reputation for breaking hearts. When Mama Joy unexpectedly passes away, he and his brothers have different plans for what to do with Strong Knits, their neighborhood knitting store. Jesse wants to keep the store open. His brothers want to tie off loose ends and close shop....

Part-time shop employee Kerry Fuller has kept her crush on Jesse a secret. When she overhears his impassioned plea to his brothers to keep the knitting shop open, she volunteers to help. Unlike Jesse, Kerry knows the ""knitty-gritty"" of the business, and together they make plans to reinvent Strong Knits for a new generation.

But the more time they spend together, the stronger the chemistry builds between them. Kerry, knowing Jesse's history, doesn't believe their relationship can last longer than she can knit one, purl two. But Jesse is determined to prove to her that he can be the man for her forever and always. After all, real men knit.",
161,161,Royal holiday ,0,0,0,0,0.669058323,0,0.050220635,0,0.032005243,0,0,0,0,0.077838577,0,0,0.092350744,0,0,0,0,0,0,0.066179179,0,Jasmine Guillory ,0.669058323,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
162,162,Party of two ,0,0,0,0,0.830467045,0,0.046342209,0,0,0.024998162,0.012190159,0,0,0.083198048,0,0,0,0,0,0,0,0,0,0,0,Jasmine Guillory ,0.830467045,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
163,163,The worst best man ,0.276552171,0,0,0,0.723268151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mia Sosa,0.723268151,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
164,164,Me and my boyfriend,0,0,0,0,0.019734817,0.033660114,0,0,0,0,0,0,0,0.022856174,0,0,0,0.042167254,0,0.026632413,0,0.84466207,0,0,0,Keisha Ervin ,0.84466207,21,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
165,165,Bane,0,0,0,0,0.014630639,0,0.098931022,0,0,0,0.807998598,0,0,0.03551564,0,0,0,0,0,0,0,0,0.030914078,0,0,Brenda Jackson,0.807998598,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
166,166,His secret son ,0,0,0,0,0.033499349,0,0.037207719,0,0,0,0.842399001,0.02622902,0,0.02542598,0,0,0.021201288,0,0,0,0,0,0,0.013090442,0,Brenda Jackson,0.842399001,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
167,167,Bittersweet,0,0,0,0,0.62891674,0,0,0,0,0.039125629,0,0,0,0,0,0,0,0.061275803,0,0,0,0.099399842,0.166659951,0,0,Christina C. Jones,0.62891674,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
168,168,Deception,0,0,0,0.892084897,0,0,0,0,0,0,0,0,0,0.010197443,0,0,0.01879433,0,0,0,0,0,0,0,0.064234182,Selena Montgomery ,0.892084897,3,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
169,169,A most precious pearl ,0,0,0,0,0.025995448,0,0.010071019,0,0.102696799,0.019710384,0,0,0,0.047255006,0,0,0.706781268,0,0,0,0,0,0,0.076417603,0,Piper Huguley,0.706781268,16,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
170,170,Babygirl and the mean boss,0,0,0,0,0.10075172,0,0.018723106,0,0,0,0.017776188,0,0.133481517,0.112240314,0,0,0.010583873,0,0,0,0.402074754,0,0.182753235,0,0,Pepper Pace,0.402074754,20,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
171,171,Love after war,0,0,0,0,0.098547786,0,0,0,0,0,0.016208265,0,0,0.87073344,0,0,0,0,0,0.01128839,0,0,0,0,0,Cheris Hodges,0.87073344,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
172,172,Cream,0,0,0,0,0.098687962,0.079638466,0,0,0,0,0,0,0,0.239103571,0,0,0,0.276658326,0,0.06168621,0,0.232174605,0,0,0,Christiana Harrell,0.276658326,17,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
173,173,No other will do ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990565538,0,0,0,0,0,0,0,0,0,0,0,Cheris Hodges,0.990565538,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
174,174,A love like this ,0,0,0,0,0.097555496,0,0.075631663,0,0,0.698387623,0.041273996,0,0,0.051619194,0,0,0,0,0,0,0,0,0,0.017522128,0,Kianna Alexander,0.698387623,9,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
175,175,Feel the heat,0,0,0,0,0.225079224,0,0,0,0,0.020490255,0,0,0,0.734892309,0,0,0,0,0,0,0,0,0,0,0,Cheris Hodges,0.734892309,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
176,176,Body Heat,0.030406956,0,0,0,0.03790478,0,0.026692504,0,0.01219585,0,0,0,0,0.667509496,0,0,0.024622645,0,0,0,0,0.041874561,0.123990968,0.032925043,0,Adrianne Byrd,0.667509496,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
177,177,Through the Storm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99993515,0,0,0,0,0,0,0,0,Beverly Jenkins,0.99993515,16,https://m.media-amazon.com/images/I/81g2YUTMiYL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
178,178,A seal upon your heart,0,0,0,0,0.064746708,0,0.072895497,0,0,0.034630597,0.034016538,0,0.025619289,0.111652464,0,0,0.04317566,0.134059504,0,0,0.368856072,0,0.066420346,0.033875063,0,Pepper Pace,0.368856072,20,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
179,179,"Take a hint, Dani Brown",0,0,0,0,0.286896944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169611201,0.542912006,0,Talia Hibbert,0.542912006,23,https://m.media-amazon.com/images/I/41Amw5olTpL._SY346_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
180,180,Here to stay ,0,0,0,0,0.880208254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111423098,0,0,Adriana Herrera,0.880208254,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
181,181,Intercepted,0.259678274,0,0,0,0.695471942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041979961,0,0,0,Alexa Martin,0.695471942,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
182,182,Coles Red hot pursuit,0,0,0,0,0,0,0,0,0,0,0.981161356,0,0,0,0,0,0,0,0,0,0,0,0.015139657,0,0,Brenda Jackson,0.981161356,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
183,183,Love in catalina cove,0,0,0,0,0.042281453,0,0.147118255,0,0,0,0.7674312,0,0,0,0,0,0.010338117,0,0,0.017610507,0,0,0,0,0,Brenda Jackson,0.7674312,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
184,184,St Louis,0.026281293,0,0,0.036666736,0.026204336,0,0,0,0.010531884,0,0.036972541,0.014111318,0,0.136673614,0,0,0,0.148184285,0,0.112710081,0.035154484,0.366289049,0.046644222,0,0,Keisha Ervin ,0.366289049,21,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
185,185,Acting on impulse,0.359308451,0,0,0,0.525521278,0,0.047148097,0,0,0.013633452,0.029845377,0,0,0,0,0,0.013267616,0,0,0,0,0,0,0,0,Mia Sosa,0.525521278,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
186,186,The wedding crasher,0.276510626,0,0,0,0.72331655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mia Sosa,0.72331655,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
187,187,Torn ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999922395,0,0,0,Keisha Ervin ,0.999922395,21,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
188,188,Locked in temptation ,0,0,0,0,0.045613721,0,0.029891148,0,0,0,0.897257268,0,0,0.02053389,0,0,0,0,0,0,0,0,0,0,0,Brenda Jackson,0.897257268,10,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
