Author,Book,Image,Year,Description,Buy,Book_old,file_number
Therese Beharrie,Falling for His Convenient Queen,https://m.media-amazon.com/images/I/81OWeUUKhpL._AC_UY218_.jpg,2018,"Of all the weddings in all the world, Angie Roux had to be mistaken for a bridesmaid in this one.
 
 Caledon, South Africa, is supposed to be just a stop on the way to Christmas in Cape Town, part of Angie's long-avoided homecoming. She never expected to star in a bizarre comedy of errors, but here she is: convincing a handsome stranger to be her fake boyfriend for the day.
 
 Ezra Johnson, the handsome stranger in question, turns out to be a pleasant distraction from both the wedding and thoughts of her first family Christmas without her father. And he seems to loathe weddings just as much as she does. He's the perfect temporary companion.
 
 But a lot can happen in twenty-four hours. Including a connection so strong it tempts them both into thinking of something more permanent...
 
 One-click with confidence. This title is part of the Carina Press Romance Promise: all the romance you're looking for with an HEA/HFN. It's a promise!",https://www.amazon.com/Wedding-One-Christmas-Diverse-Emotional-ebook/dp/B07G4BK1ZF/ref=sr_1_1?dchild=1&keywords=A+Wedding+One+Christmas+Therese+Beharrie&qid=1615776664&s=digital-text&sr=1-1,Falling for his convenient queen ,261
Therese Beharrie,Her Twin Baby Secret,https://m.media-amazon.com/images/I/81g04m-3p7L._AC_UY218_.jpg,2020,"Conveniently Wed, Royally Bound...
 
 ...until the queen melted the king's heart
 
 King Zacchaeus's plan to marry Princess Nalini was purely to secure the alliance between their kingdoms--but his bride has ulterior motives! Nalini has no intention of settling for anything less than love, and she'll enjoy every second of challenging the reluctant king to open his heart.",https://www.amazon.com/Falling-Convenient-Queen-Conveniently-Royally-ebook/dp/B073ZFDBL1/ref=sr_1_1?dchild=1&keywords=Falling+for+His+Convenient+Queen+Therese+Beharrie&qid=1615775817&s=books&sr=1-1,Her twin baby secret,262
Therese Beharrie,His Princess by Christmas,https://m.media-amazon.com/images/I/91mj7TCnDkL._AC_UY218_.jpg,2020,"Could her biggest competition... become her babies' father?
 
 Alexa Moore is the definition of empowered and independent. She runs her own successful business and she's decided to start the family she's longed-forby herself! But after business rival Benjamin Foster comes to her rescue and pretends to be her boyfriend for a night, their earth-shattering kiss sparks Alexa's desire to share much more with him... can she find her Happily-Ever-After with this unexpected love?",https://www.amazon.com/Twin-Baby-Secret-Therese-Beharrie-ebook/dp/B07TSQJDYB/ref=sr_1_1?dchild=1&keywords=Her+Twin+Baby+Secret+Therese+Beharrie&qid=1615773622&s=books&sr=1-1,His princess by Christmas,263
Therese Beharrie,Island Fling with the Tycoon,https://m.media-amazon.com/images/I/51Cqm0PpgnL._SY346_.jpg,2019,"When single mom...
 
 ...meets crown prince!
 
 Amari Hayes just knew hiring the mysterious Kade would be nothing but trouble. But with Christmas approaching, she needs the help, and there was something about the tall, dark and handsome guy that called to her. Kade is running from something, a painful secret, and Amari knows that feeling all too well... After one incredible kiss, Kade's secret is about to be revealed! Is Amari prepared for the royal consequences?
 
 From Harlequin Romance: Be swept away by glamorous and heartfelt love stories.",https://www.amazon.com/His-Princess-Christmas-Harlequin-Romance-ebook/dp/B086MZ4X94/ref=sr_1_1?dchild=1&keywords=His+Princess+by+Christmas+Therese+Beharrie&qid=1615775410&s=books&sr=1-1,Island fling,264
Therese Beharrie,Tempted by The Billionaire Next Door,https://m.media-amazon.com/images/I/81q5n7uyjiL._AC_UY218_.jpg,2018,"Could a fairytale weddindlead to her own love story? Sparks fly when Piper Evans meets tycoon Caleb Martin on the way to her brother's wedding. Gorgeous but uncompromising he's the kind of man heartbroken Piper has sworn to stay away from. Yet when the perfect wedding turns to disaster, Piper must search for the runaway groom with Caleb's help! Island hopping around Greece, Piper finds herself increasingly tempted by the man whose totally off limits.",https://www.amazon.com/Island-Fling-Tycoon-Harlequin-Romance/dp/1335499539/ref=sr_1_1?dchild=1&keywords=island+fling+with+the+tycoon&qid=1615770036&s=books&sr=1-1,Tempted by the billionaire next door,265
Therese Beharrie,The Millionaire Redemption,https://m.media-amazon.com/images/I/81euDK4EIPL._AC_UY218_.jpg,2017,"He's the one man who's off-limits... But could he be her Mr. Right? When Jessica Steyn learns her delicious new neighbor is actually her best friend's brother, billionaire bad boy Dylan Nel, she's torn. After all, she's just become his sister's surrogate! Acting on their attraction would complicate things, but they're soon growing closer. Overcoming Dylan's troubled family historyand Jessica's pregnancyseems impossible, but could the answer to their heartaches be just next door?",https://www.amazon.com/Tempted-Billionaire-Next-Harlequin-Romance-ebook/dp/B0776WXDPT/ref=sr_1_1?dchild=1&keywords=Tempted+by+The+Billionaire+Next+Door+Therese+Beharrie&qid=1615771454&s=books&sr=1-1,The millionaire redemption,266
Tiffany Patterson,Black Dahlia,https://m.media-amazon.com/images/I/91xS4ua0HNL._AC_UY218_.jpg,2015,"A proposal of convenience!
 
 Jacques Brookes wants the world to see the real him the man behind the headlines. When he catches the eye of beautiful Lily Newman, he knows she could be just the woman to help him...
 
 Jacques screams troubleLily's already had her heart broken by her cheating ex-fianc. But by pretending to be Jacques s girlfriend she may be the only person who can help him on his journey to redemption. And he could be just what Lily needs to believe in love again!",https://www.amazon.com/Millionaires-Redemption-Therese-Beharrie-ebook/dp/B01N6Z6PQA/ref=sr_1_1?dchild=1&keywords=The+Millionaire+Redemption+Therese+Beharrie&qid=1615773217&s=books&sr=1-1,Black Dahlia,316
Tiffany Patterson,Carter's Flame,https://m.media-amazon.com/images/I/91oU4lZeyfL._AC_UY218_.jpg,2018,"A year and a half ago, Mercedes Holmes and Raul Santiago shared an explosive encounter that ended abruptly. Since then, Mercedes has gone out of her way to keep both her emotional and physical distance from the sexy and charming Brazilian. Now, however, the full-time assistant principal and part-time burlesque dancer finds herself in need of Raul's security services.
 
 Raul Santiago is the consummate ladies' man. He's wealthy, sexy-as-sin, and just dangerous enough to put himself between the woman he's had his eye on for more than a year and the stranger stalking her. When Raul finds himself not only offering Mercedes his professional services, but opening up his home to her, the undeniable chemistry between the two becomes irresistible. Over the course of one busy, burlesque performance-filled summer, Raul fights to break down Mercedes' emotional walls, and stop whoever it is that is threatening Mercedes' life.",https://www.amazon.com/Black-Dahlia-Book-Burlesque-ebook/dp/B014RM9CU0/ref=sr_1_1?dchild=1&keywords=Black+Dahlia+Tiffany+Patterson&qid=1615774420&s=books&sr=1-1,Carters flame,317
Tiffany Patterson,Forever by Patterson,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,"I was born into a world of wealth and privilege. My birthright was to be at the helm of one of the world's leading energy companies. But that wasn't my purpose in life. Sitting behind a desk of a fortune 500 isn't what gets me going. I'll leave that life to my brothers. No. It took me years to find my true purpose. Saving lives. Walking into the depths of hell to pull out survivors. It's what gets me out of my bed in the morning, and eventually, it's what led me to her.
 On a day that, to her, must've seemed like the wrong place and wrong time, is where I met my destiny. Michelle Clarke. Our worlds collided and I knew instantly that she was mine. Everything in my life up until this point has been preparing me for her.
 My childhood.
 The eight years I spent in special forces.
 And the last six years spent as a proud member of the Williamsport Fire Department's Rescue 4 squad.
 All of it was preparation for her. And nothing, not her reluctance, not my brother, and not even her son's father will stand in the way of what belongs to me. My job is to rescue people and put out fires, but I will set anyone who stands in our way, ablaze. I will happily pour the gasoline and light the match and set all of this shit aflame, just to ensure she is where she belongs ... with me.",https://www.amazon.com/Carters-Flame-Rescue-Four-Novel-ebook/dp/B07BD3Z2X4/ref=sr_1_1?dchild=1&keywords=Carter%27s+Flame+Tiffany+Patterson&qid=1615775064&s=books&sr=1-1,Forever by Patterson,318
Tiffany Patterson,Just say the word,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Just say the word,319
Tiffany Patterson,Miles mistletoe,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Miles mistletoe ,320
Tiffany Patterson,My storm,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,My storm ,321
Tiffany Patterson,Of the black burlesque series,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Of the black burlesque series,322
Tiffany Patterson,Tiffany Patterson,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Tiffany Patterson ,323
Vanessa Riley,"A Duke, the Lady and a Baby",https://m.media-amazon.com/images/I/81XheJBUJ9L._AC_UY218_.jpg,2020,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,"A duke, the lady and a baby ",274
Vanessa Riley,No Hiding for The Guilty,https://m.media-amazon.com/images/I/81NfHg07CeL._AC_UY218_.jpg,2017,"When headstrong West Indian heiress Patience Jordan questioned her English husband's mysterious suicide, she lost everything: her newborn son, Lionel, her fortune--and her freedom. Falsely imprisoned, she risks her life to be near her child--until The Widow's Grace gets her hired as her own son's nanny. But working for his unsuspecting new guardian, Busick Strathmore, Duke of Repington, has perils of its own. Especially when Patience discovers his military strictness belies an ex-rake of unswerving honor--and unexpected passion...
 
 A wounded military hero, Busick is determined to resolve his dead cousin's dangerous financial dealings for Lionel's sake. But his investigation is a minor skirmish compared to dealing with the forthright, courageous, and alluring Patience. Somehow, she's breaking his rules, and sweeping past his defenses.",https://www.amazon.com/Duke-Lady-Rogues-Remarkable-Women-ebook/dp/B07W4MRQZ6/ref=sr_1_1?dchild=1&keywords=A+Duke%2C+the+Lady+and+a+Baby+Vanessa+Riley&qid=1615776588&s=digital-text&sr=1-1,No hiding for the guilty,275
Vanessa Riley,The Bashful Bride,https://m.media-amazon.com/images/I/810wB0O+-ZL._AC_UY218_.jpg,2018,"What if superheroes were mortals who lived and loved during the Regency? The Heart of a Hero Series tells all.
 
 The military leaders of the fraught Almeida Siege are dying, but not fast enough for a chef with a grudge to bear and axes to sharpen. Using her position as cook to the famed inventor, Lord Hartland, Isadel Armijo learns that one of the butchers responsible for slaughtering her family will sup at Hartland Abbey at month's end. The chef is determined to serve the guilty man his last meal, one with a cake possessing a controlled detonation so she can watch him die. Only one person can teach her how to whip eggs with black powder, Wellington's hulking explosives expert, Hugh Bannerman. Can she persuade the recluse to return to society to help avenge her family with a dessert to-die-for?
 
 With his soul in torture for the lives his actions have decimated, the hulking Hugh Bannerman is convinced his sins have manifested into leprosy. As the surviving member of his family, how can he take his place in society knowing his uncontrollable anger increases the spots discoloring his skin and puts others at risk? No, he'll remain in hiding until the Almeida Killer finds him or the incorrigible chef Isadel causes too much trouble, concocting a deadlier course, one part hope, a sprinkle of crazy, and a maddening sauce of desire.
 
 Can two very different people find the recipe to right the wrongs of the past or forever remain prisoners to guilt?",https://www.amazon.com/Hiding-Guilty-Heart-Hero-Book-ebook/dp/B072F2XK6N/ref=sr_1_1?dchild=1&keywords=No+Hiding+for+The+Guilty+Vanessa+Riley&qid=1615775889&s=books&sr=1-1,The bashful bride,276
